add	1502406529.3	2.00065994263
add	1502406612.88	2.0000679493
add	1502406692.73	2.00036811829
add	1502406712.13	2.0021378994
add	1502406825.12	2.00392007828
add	1502406842.17	3.00189781189
add	1502450429.98	3.00420808792
add	1502450459.09	3.00188994408
add	1502473282.53	3.00006890297
add	1502473309.33	3.00339388847
